codigo_br,descricao_catmat,preco_unitario,qtd_itens_comprados,fornecedor,fabricante,nome_instituicao,ano_compra,mediana_produto,razao_vs_mediana
435909,"SONDA TRATO DIGESTIVO, APLICAÇÃO:ORO OU NASOGÁSTRICA, MODELO:LEVINE, MATERIAL:PVC, CALIBRE:Nº 16, TAMANHO:LONGA, COMPRIMENTO:CERCA 120 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",2.5,10,K MEDICA PRODUTOS MEDICO HOSPITALAR LTDA,BIOBASE INDUSTRIA E COMERCIO LTDA,MUNICIPIO DE SAO MANOEL DO PARANA,2021,0.995,2.512562814070352
327566,"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",11.18,500,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",ZYDUS NIKKHO FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2021,4.45,2.5123595505617975
439630,"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:20 ML, TIPO BICO:BICO LATERAL LUER SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",1.13,100000,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,MUNICIPIO DE IMBE,2020,0.45,2.5111111111111106
268255,"EPINEFRINA, DOSAGEM:1MG/ML, USO:SOLUÇÃO INJETÁVEL",4.4,100,BRASIL DISTRIBUIDORA DE MEDICAMENTOS E EQUIPAMENTOS HOSPITALARES LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2020,1.7525,2.510699001426534
270612,"BENZILPENICILINA, APRESENTAÇÃO:BENZATINA, DOSAGEM:1.200.000UI, USO:INJETÁVEL",20.46,800,BIOMED PRODUTOS MEDICOS E HOSPITALARES LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE BARRAS - SECRETARIA MUNICIPAL DE SAUDE,2021,8.15,2.510429447852761
420269,"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:NITRILE, TAMANHO:PEQUENO, CARACTERÍSTICAS ADICIONAIS:COM PÓ, COR:COM COR, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL",59.99,200,HTEC PRIME SERVICOS DE MANUTENCAO E COMERCIO DE PRODUTOS HOSPITALARES LTDA,DESCARPACK DESCARTAVEIS DO BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE GROAIRAS,2021,23.9,2.5100418410041843
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,50,DROGA SOL DISTRIBUIDORA DE MEDICAMENTOS LTDA,CIMED INDUSTRIA S.A.,MUNICIPIO DE ITIRAPUA,2021,5.1,2.509803921568628
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,100,LABJ IMPERIU'S PHARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,CIMED INDUSTRIA S.A.,FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,2023,5.1,2.509803921568628
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,20,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,1FARMA INDUSTRIA FARMACEUTICA LTDA,MUNICIPIO DE EMAS,2022,5.1,2.509803921568628
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,24,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,NATIVITA INDUSTRIA E COMERCIO LTDA,FUNDO MUNICIPAL DE SAUDE,2024,5.1,2.509803921568628
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,20,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,MUNICIPIO DE EMAS,2022,5.1,2.509803921568628
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,14,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE EMAS,2022,5.1,2.509803921568628
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",12.8,20,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,AIRELA INDUSTRIA FARMACEUTICA LTDA,MUNICIPIO DE EMAS,2022,5.1,2.509803921568628
435982,"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:14 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",1.48,550,RALIC COMERCIO E DISTRIBUICAO LTDA,MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA,FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA,2023,0.59,2.5084745762711864
276378,"CILOSTAZOL, CONCENTRAÇÃO:100 MG",1.12,730,A G KIENEN & CIA LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,MUNICIPIO DE CAXIAS DO SUL,2025,0.4465,2.5083986562150056
267638,"CLORPROMAZINA, DOSAGEM:100 MG",0.702,44000,PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,FUNDO MUNICIPAL DE SAUDE DE OURILANDIA DO NORTE,2024,0.28,2.5071428571428567
268162,"MICONAZOL NITRATO, DOSAGEM:2%, APRESENTAÇÃO:CREME VAGINAL",15.64,2000,FIVE MED DISTRIBUIDORA DE MEDICAMENTOS LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE COTIA,2023,6.24,2.5064102564102564
305450,"CITRATO DE POTÁSSIO, CONCENTRAÇÃO:10 MEQ, FORMA FARMACÊUTICA:ABSORÇÃO RETARDADA",2.2,1800,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,APSEN FARMACEUTICA S/A,SECRETARIA MUNICIPAL DE SAUDE,2021,0.878,2.5056947608200457
270019,"GLICONATO DE CÁLCIO, DOSAGEM:10%, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",5.1,1000,ECO-FARMAS COMERCIO DE MEDICAMENTOS LTDA,ISOFARMA INDUSTRIAL FARMACEUTICA LTDA,MUNICIPIO DE CASTRO,2020,2.0355,2.5055268975681653
383750,"LACTULOSE, CONCENTRAÇÃO:667 MG/ML, FORMA FARMACEUTICA:XAROPE",14.9017,6,DROGA MAIS FARMACEUTICA LTDA,DAIICHI SANKYO BRASIL FARMACEUTICA LTDA.,MUNICIPIO DE DOURADOQUARA,2020,5.95,2.504487394957983
268994,"BUPROPIONA CLORIDRATO, DOSAGEM:150 MG",1.0331,1080,DROGARIA VITA DE UBA LTDA,EUROFARMA LABORATORIOS S.A.,MUNICIPIO DE BROTAS,2021,0.4125,2.5044848484848483
340207,"CLORPROMAZINA, CONCENTRAÇÃO:40 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL - GOTAS",16.93,125,MAIS SAUDE LTDA,SANOFI MEDLEY FARMACEUTICA LTDA,"MUNICIPIO DE VILA NOVA DO PIAUI - SECRETARIA DE SAUDE, SANEAMENTO E MEIO AMBIENTE",2020,6.765000000000001,2.5025868440502586
342134,"HIDROCORTISONA, COMPOSIÇÃO:SAL SUCCINATO SÓDICO, CONCENTRAÇÃO:500 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL",13.0,100,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",LABORATORIO TEUTO BRASILEIRO S/A,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE AREIA DE BARAUNAS,2020,5.195,2.5024061597690084
441983,"OXÍMETRO USO MÉDICO, TIPO:DEDO, FAIXA MEDIÇÃO SATURAÇÃO 1:0 A 100%, FAIXA MEDIÇÃO PULSO 1:CERCA  DE 20 A 250 BPM, AUTONOMIA SISTEMA 1:CERCA 24 H, ALIMENTAÇÃO:PILHA, ACESSÓRIOS:C/ SENSOR",234.3,5,R. A. DA  SILVA COMERCIO DE EQUIPAMENTOS,COMPFERTIL INDUSTRIA E COMERCIO DE COMPOSTO ORGANICO LTDA,AUTARQUIA MUNICIPAL DE SAUDE DE CAMBIRA,2020,93.65,2.5018686599038973
267571,"DILTIAZEM CLORIDRATO, DOSAGEM:90 MG, INDICAÇÃO:AÇÃO PROLONGADA",4.47,600,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,EMS S/A,SECRETARIA MUNICIPAL DE SAUDE,2021,1.787,2.5013989927252376
297746,"DISPOSITIVO INTRA-UTERINO (DIU), FORMATO:EM ""T"", TIPO:FLEXÍVEL, MATERIAL:POLETILENO, ESTRUTURA:FIO COBRE ENROLADO HASTE,CONE COBRE NOS BRAÇOS ""T"", CARACTERÍSTICAS ADICIONAIS:2 FIOS POLIETILENO BRANCO 2 A 3CM",237.0,10,FABIO LUIZ BORGES - MEDICAMENTOS,INJEFLEX INDUSTRIA E COMERCIO DE DISPOSITIVOS E PRODUTOS MEDICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE MONCOES,2021,94.77,2.5007913896802787
399414,"RETINOL, COMPOSIÇÃO:ASSOCIADA COM COLECALCIFEROL, CONCENTRAÇÃO:50.000 UI + 10.000 UI/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS",11.9,500,NOROESTE MEDICAMENTOS LTDA,NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE DE FLORIDA,2023,4.7585,2.500788063465378
267567,"CARVEDILOL, DOSAGEM:25 MG",0.4,20000,BIOLAR IMPORTACAO E EXPORTACAO LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE,2022,0.16,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,12000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,2021,0.04,2.5
268493,"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG",0.25,600,FABMED DISTRIBUIDORA HOSPITALAR LTDA,CIMED INDUSTRIA S.A.,FUNDO MUNICIPAL DE SAUDE - MURITIBA,2021,0.1,2.5
272341,"TIAMINA, DOSAGEM:300 MG",0.6,600,DROGARIA E FARMACIA NUNES PEREIRA LTDA,NATULAB LABORATORIO S.A,MUNICIPIO DE SAO SEBASTIAO DO OESTE,2021,0.24,2.5
268860,"LEVOTIROXINA SÓDICA, DOSAGEM:125 MCG",0.6,2730,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.,MERCK S/A,SECRETARIA DE ESTADO DA SAUDE,2024,0.24,2.5
269954,"BROMOPRIDA, DOSAGEM:10 MG",0.45,3000,HORUS FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,EMS S/A,MUNICIPIO DE TORITAMA,2025,0.18,2.5
267567,"CARVEDILOL, DOSAGEM:25 MG",0.4,1500,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,SANOFI MEDLEY FARMACEUTICA LTDA,MUNICIPIO DE BARRAS - SECRETARIA MUNICIPAL DE SAUDE,2021,0.16,2.5
268493,"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG",0.25,15000,OUROMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,CIMED INDUSTRIA S.A.,FUNDO MUNICIPAL DE SAUDE,2023,0.1,2.5
267669,"HALOPERIDOL, DOSAGEM:5 MG",0.5,12000,DISTRIBUIDORA NOGUEIRA DE MEDICAMENTOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE SAO JOAO DA VARJOTA - SECRETARIA DE SAUDE,2022,0.2,2.5
268493,"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG",0.25,236820,MEDICAH COMERCIO DE MEDICAMENTOS LTDA,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,CONSORCIO INTERMUNICIPAL DO SUL DO ESTADO DE ALAGOAS - CONISUL,2020,0.1,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,10000,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,MARJAN INDUSTRIA E COMERCIO LTDA,MUNICIPIO DE FRANCISCO AYRES,2020,0.04,2.5
268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",17.5,450,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA","PRATI, DONADUZZI & CIA LTDA",CUITE DE MAMANGUAPE FUNDO MUNICIPAL DE SAUDE,2023,7.0,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,45000,JORGE EDUARDO RIBEIRO SOARES LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE TAMANDARE,2021,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,1000,DISTRIBUIDORA DE MEDICAMENTOS BOEING LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE NOVA AMERICA DA COLINA,2020,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,5625,DISTRIMED COMERCIO E REPRESENTACOES LTDA,MARJAN INDUSTRIA E COMERCIO LTDA,FUNDO MUNICIPAL DE SAUDE,2022,0.04,2.5
267618,"CARBAMAZEPINA, DOSAGEM:200 MG",0.45,667,D P AGUIAR LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE,2023,0.18,2.5
267635,"CLORPROMAZINA, DOSAGEM:25 MG",0.6,6000,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,SANOFI MEDLEY FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2025,0.24,2.5
273455,"MUPIROCINA, CONCENTRAÇÃO:20 MG/G, USO:CREME",40.0,2000,"PRATI, DONADUZZI & CIA LTDA","PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE,2025,16.0,2.5
268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",17.5,200,DISTRIMED COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,MUNICIPIO DE CHAVAL,2021,7.0,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,4000,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,NATULAB LABORATORIO S.A,MUNICIPIO DE BARRAS - SECRETARIA MUNICIPAL DE SAUDE,2021,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,6000,ELLO DISTRIBUIDORA DE MEDICAMENTOS LTDA,NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE,2021,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,50000,SANTO REMEDIO -COMERCIO DE PRODUTOS MEDICO-HOSPITALAR LTDA,NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE,2021,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,62500,DISTRIMED COMERCIO E REPRESENTACOES LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE OEIRAS - SECRETARIA DE SAUDE,2021,0.04,2.5
438983,"SONDA TRATO DIGESTIVO, APLICAÇÃO:ORO OU NASOGÁSTRICA, MODELO:LEVINE, MATERIAL:SILICONE, CALIBRE:Nº 10, TAMANHO:LONGA, COMPRIMENTO:CERCA 120 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",2.0,50,AGIL PRODUTOS PARA SAUDE LTDA,MARK MED INDUSTRIA E COMERCIO LTDA,FUNSAUDE -FUNDACAO DE SAUDE PUBLICA DO MUNICIPIO DE SAO GABRIEL DO OESTE,2021,0.8,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,10000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE,2022,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,400,DISTRIMED COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,MUNICIPIO DE CHAVAL,2021,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,9000,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE BARRAS - SECRETARIA MUNICIPAL DE SAUDE,2021,0.04,2.5
267567,"CARVEDILOL, DOSAGEM:25 MG",0.4,6000,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,LIBBS FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2025,0.16,2.5
267635,"CLORPROMAZINA, DOSAGEM:25 MG",0.6,1500,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,FUNDO MUNICIPAL DE SAUDE DE MONSENHOR GIL,2020,0.24,2.5
342132,"HIDROCORTISONA, COMPOSIÇÃO:SAL ACETATO, CONCENTRAÇÃO:500 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL",13.5,200,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",NOVAFARMA INDUSTRIA FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,2020,5.4,2.5
267618,"CARBAMAZEPINA, DOSAGEM:200 MG",0.45,200000,PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE OURILANDIA DO NORTE,2024,0.18,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,30000,ENDOMED COM E REP DE MEDICAMENTOS LTDA,NATULAB LABORATORIO S.A,MUNICIPIO DE RIACHAO,2020,0.04,2.5
437109,"VITAMINAS DO COMPLEXO B, COMPOSIÇÃO BÁSICA:B1, B2, B3, B5, B6, B12",0.1,50000,HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE CASTELO - ES,2021,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,800,BIOHOSP PRODUTOS HOSPITALARES SA,EMS S/A,FUNDACAO HOSPITALAR DO MUNICIPIO DE VARGINHA FHOMUV,2020,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,50000,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE MONSENHOR GIL,2020,0.04,2.5
268375,"ACICLOVIR, DOSAGEM:50 MG/G, USO:CREME",5.5,50,CIRURGICA OLIMPIO LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE DE MONCOES,2021,2.2,2.5
268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",17.5,300,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,PHARLAB INDUSTRIA FARMACEUTICA S.A,MUNICIPIO DE GUARATUBA,2022,7.0,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,80000,DISPROFARMA COMERCIO LTDA,NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE,2020,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,500,A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE DE TACIMA,2020,0.04,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,35000,HRX PRODUTOS HOSPITALARES LTDA,NATULAB LABORATORIO S.A,FUNDO MUNICIPAL DE SAUDE DE IGUABA GRANDE,2022,0.04,2.5
267632,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:500 MG",0.55,21000,CIRURGICA SERRA MAR LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE DE PITIMBU,2023,0.22,2.5
267632,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:500 MG",0.55,620,EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA,"PRATI, DONADUZZI & CIA LTDA",MUNICIPIO DE LAGOA ALEGRE,2020,0.22,2.5
270140,"BIPERIDENO, DOSAGEM:2 MG",0.55,500,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE SEBASTIAO LEAL - SECRETARIA DE SAUDE,2022,0.22,2.5
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.1,30000,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",HIPOLABOR FARMACEUTICA LTDA,SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO,2021,0.04,2.5
267618,"CARBAMAZEPINA, DOSAGEM:200 MG",0.45,300000,QUALITY MEDICAL COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE COTIA,2021,0.18,2.5
395807,"BRINZOLAMIDA, COMPOSIÇÃO:ASSOCIADA COM TIMOLOL MALEATO, CONCENTRAÇÃO:10 MG + 5 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO OFTÁLMICA",168.95,150,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,NOVARTIS BIOCIENCIAS SA,SECRETARIA MUNICIPAL DE SAUDE,2021,67.58,2.5
267565,"CARVEDILOL, DOSAGEM:6,25 MG",0.25,9600,DISTRIMED COMERCIO E REPRESENTACOES LTDA,EMS S/A,FUNDO MUNICIPAL DE SAUDE,2023,0.1,2.5
459822,"ALBENDAZOL, CONCENTRAÇÃO:400 MG, FORMA FARMACEUTICA:COMPRIMIDO MASTIGÁVEL",0.95,500,MUNDIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE SOCORRO DO PIAUI - SECRETARIA MUNICIPAL DE SAUDE,2022,0.38,2.5
268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",17.5,900,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA","PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE,2022,7.0,2.5
276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",0.8,360,ALESSANDRO REZENDE SANTOS LTDA,ASTRAZENECA DO BRASIL LTDA.,MUNICIPIO DE CONQUISTA,2025,0.32,2.5
267565,"CARVEDILOL, DOSAGEM:6,25 MG",0.25,4500,ATHOS RIO PRODUTOS MEDICOS HOSPITALARES LTDA,ZYDUS NIKKHO FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE ITAGUAI - FMSI,2022,0.1,2.5
267745,"SINVASTATINA, DOSAGEM:40 MG",0.35,12500,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",PHARLAB INDUSTRIA FARMACEUTICA S.A,FUNDO MUNICIPAL DE SAUDE,2022,0.14,2.4999999999999996
267638,"CLORPROMAZINA, DOSAGEM:100 MG",0.7,2500,CIRURGICA OLIMPIO LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE MONCOES,2020,0.28,2.4999999999999996
267745,"SINVASTATINA, DOSAGEM:40 MG",0.35,150000,DISTRIMED COMERCIO E REPRESENTACOES LTDA,PHARLAB INDUSTRIA FARMACEUTICA S.A,MUNICIPIO DE OEIRAS - SECRETARIA DE SAUDE,2021,0.14,2.4999999999999996
267638,"CLORPROMAZINA, DOSAGEM:100 MG",0.7,2100,DICOREL DISTRIBUIDORA DE MEDICAMENTOS LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,MUNICIPIO DE ALTO LONGA,2022,0.28,2.4999999999999996
267745,"SINVASTATINA, DOSAGEM:40 MG",0.35,2000,CIRURGICA NOSSA SENHORA LTDA,SANVAL COMERCIO E INDUSTRIA LTDA,MUNICIPIO DE BOA VISTA DA APARECIDA,2020,0.14,2.4999999999999996
267745,"SINVASTATINA, DOSAGEM:40 MG",0.35,10000,MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,PHARLAB INDUSTRIA FARMACEUTICA S.A,FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,2023,0.14,2.4999999999999996
267745,"SINVASTATINA, DOSAGEM:40 MG",0.35,10000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",SANVAL COMERCIO E INDUSTRIA LTDA,FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,2021,0.14,2.4999999999999996
268255,"EPINEFRINA, DOSAGEM:1MG/ML, USO:SOLUÇÃO INJETÁVEL",4.38,300,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE CURRAL NOVO DO PIAUI - SECRETARIA DE SAUDE,2020,1.7525,2.499286733238231
